category,text
comp.graphics,"I wanted to know if any of you out there can recommend a good
book about graphics, still and animated, and in VGA/SVGA.

Thanks in advance
"
comp.graphics,"

Yes, I am very interested in this chip.  Please follow up or email.
"
comp.graphics,"
For better worse, the source on this on is Michael Barnsley. His article
in The Science of Fractal Images (Peitgen et al) is a fair-to-middling
intro. Barnsley's book Fractals Everywhere is a more thorough treatment.
The book covers Iterated Function Systems in general, and their application
to image compression is clear from the text."
comp.graphics,"
'Illumination and Color in Computer Generated Imagery' by Roy Hall contains c
source for several famous illumination models, including Bouknight, Phong,
Blinn, Whitted, and Hall illumination models. If you want an introduction to
shading you might look through the book 'Writing a Raytracer' edited by
Glassner. Also, the book 'Procedural elements for Computer Graphics' by Rogers
is a good reference. Source for code in these book are available on the net i 
believe, you might check out nic.funet.fi or some site closer to you carrying 
graphics related stuff. 

Hope this is what you were asking for.
-- 
Torgeir Veimo

Studying at the University of Bergen

""...I'm gona wave my freak flag high!"" (Jimi Hendrix)"
comp.graphics,"Boy, this will be embarassing if it is trivial or an FAQ:

Given 4 points (non coplanar), how does one find the sphere, that is,
center and radius, exactly fitting those points?  I know how to do it
for a circle (from 3 points), but do not immediately see a 
straightforward way to do it in 3-D.  I have checked some
geometry books, Graphics Gems, and Farin, but am still at a loss?
Please have mercy on me and provide the solution?  

Thanks,
Ed

"
comp.graphics,"Have you considered the Apple Laserwriter IIg. We use it for all our B&W
image printing.
"
comp.graphics,"There is a program called Graphic Workshop you can FTP from
wuarchive.  The file is in the msdos/graphics directory and
is called ""grfwk61t.zip.""  This program should od everthing
you need.

-- "
comp.graphics,"  

"
comp.graphics,"I am looking for some information about 3D animation stations that
are currently on the market.  The price of the station can be from 5K-20K, 
but no more than $20,000.00.  Type of workstation doesnt matter (PC, MAC, 
SGI etc..) .  If you use or have bought/looked at one or can suggest your
dream machine, then please mail me your configurations.  I need the following.

	1. Type of station (PC, MAC etc.. )
	2. Expandibilty of the machine.
	3. Software that can run on it
	4. VTR Controller and/or VTR deck model/name.
	5. Vendors names and numbers.

Thanks in advance."
comp.graphics,"I was wondering if anyone knows where I can get more information about
the graphics in the WingCommander series, and the RealSpace system they use.
I think it's really awesome, and wouldn't mind being able to use similar
features in programs.  Thanks in advance.
"
